Timestamp,Angkatan,Fakultas,Region,Apakah Anda pernah berpartisipasi dalam forum diskusi selama perkuliahan?,Saya secara aktif berkontribusi dalam diskusi forum BINUS daripada hanya membaca postingan.,Saya sering kembali membuka forum diskusi di Binusmaya sebelumnya ketika mempersiapkan diri untuk ujian.,Saya merasa topik yang dibahas di forum Binusmaya terkadang kurang relevan atau terlalu kaku untuk membuat saya tertarik.,Saya merasa forum diskusi Binusmaya memberi saya ruang untuk mengenal perspektif mahasiswa dari latar belakang yang berbeda.,Saya merasa nyaman mengungkapkan pemikiran saya dalam diskusi berbasis forum.,Diskusi forum membantu saya memahami konsep yang tidak saya mengerti dari perkuliahan.,"Saya lebih nyaman berdiskusi melalui forum tulis (asinkron), seperti Binusmaya, dibandingkan pertemuan langsung (sinkron), seperti Zoom atau Microsoft Teams.","Saya berpartisipasi dalam diskusi forum Binusmaya karena merasa bermanfaat dan membantu saya tetap terlibat dalam kursus saya, bukan hanya karena tugas atau absensi.",Forum membantu menciptakan rasa komunitas dalam perkuliahan daring.,Pembelajaran berbasis forum memiliki dampak positif terhadap nilai akademik saya.,Diskusi forum membantu saya memahami dan mengingat konsep perkuliahan dengan lebih baik.,Saya biasanya mendapatkan jawaban atau umpan balik yang memadai dari dosen di forum dalam waktu yang saya butuhkan.,Saya menerapkan konsep dari diskusi forum dalam tugas dan ujian saya.,Respon dari dosen dalam forum secara signifikan meningkatkan pengalaman belajar saya.,Saya lebih memilih mempelajari materi melalui forum diskusi dibandingkan menonton video pembelajaran.,Saya lebih memilih forum diskusi dibandingkan mengikuti online course mandiri.,"Saya lebih memilih forum diskusi dibandingkan mengikuti online course mandiri seperti Coursera, edX, atau platform sejenis.","Menurut Anda, apa saja faktor yang dapat menciptakan suasana pembelajaran yang optimal?",Lingkungan seperti apa yang paling membantu Anda untuk fokus belajar?,Apa jenis aktivitas belajar yang paling sesuai dengan gaya belajar Anda?,"Apakah Anda merasa bahwa forum pembelajaran asinkron memberikan kesempatan yang setara bagi semua mahasiswa untuk terlibat, atau ada kelompok tertentu yang lebih banyak mendapat keuntungan?",Apa faktor yang menurut Anda paling berkontribusi terhadap keterlibatan Anda dalam pembelajaran berbasis forum asinkron di BINUS?,"Dalam pandangan Anda, bagaimana forum pembelajaran asinkron dapat ditingkatkan agar lebih menarik dan bermanfaat bagi mahasiswa?"
19/05/2025 10:19:52,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",-,Absen,-
19/05/2025 10:41:36,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang",Ruangan yang tenang tanpa gangguan,"Membaca materi mandiri, Menonton video penjelasan",iya setara karena bisa mengakses kapan saja bagi semua mahasiswa yang terlibat,ingin mengetahui suatu materi,quiz interaktif
19/05/2025 12:12:01,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,,"Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal",Iya,Deadline,Sudah cukup baik
20/05/2025 11:07:05,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,2.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,,"Kolaborasi dengan teman sekelas, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan",Ya,Nilai,-
20/05/2025 21:45:38,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,4.0,3.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,3.0,,"Fleksibilitas waktu belajar, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","ya, forum sudah memberikan kesempatan yang setara bagi semua mahasiswa.",ketika ada materi yang kurang jelas ataupun materi baru.,sudah sangat baik menurut saya.
20/05/2025 21:50:55,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,3.0,3.0,5.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,2.0,3.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep","ya, sudah setara.","melihat materi-materi baru yang harus dipelajari, dan bahan-bahan untuk ujian atau tugas.","tidak ada, sudah cukup."
20/05/2025 23:15:45,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,3.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Belajar di tempat dengan pencahayaan alami","Diskusi dan debat tertulis, Menonton video penjelasan",Ya karena semua dapat memberikan opininya masing masing,Berdiskusi,Adanya respon cepat seperti emotikon dan sebagainya
21/05/2025 14:02:21,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,4.0,2.0,2.0,2.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Forum asinkron bisa dibilang adil karena semua bisa ikut kapan aja, tapi ada juga yang lebih aktif karena mereka lebih nyaman nulis","Faktor yang paling berkontribusi adalah fleksibilitas waktu. Saya bisa ikut diskusi sesuai jadwal saya sendiri, jadi lebih mudah untuk fokus dan menyusun jawaban yang baik tanpa tekanan waktu.","Forum bisa lebih menarik jika topiknya relevan, ada umpan balik aktif dari dosen, menggunakan media visual, dan mahasiswa didorong untuk membalas atau menanggapi jawaban teman."
21/05/2025 20:52:07,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,Fleksibilitas waktu belajar,Ruangan yang tenang tanpa gangguan,Diskusi dan debat tertulis,Semua bebas berpendapat dan terlibat dalam diskusi,Ketentuan absen dan untuk mendapatkan nilai setelah menjawab forum,Forum dengan pertanyaan teori memberikan kecenderungan mahasiswa untuk mengcopypaste jawaban dari internet tanpa dipikir terlebih dahulu. Pertanyaan yang lebih kritis dan opsi untuk tidak boleh melihat jawaban temannya memberi kesempatan mahasiswa untuk berpikir secara mandiri
22/05/2025 19:38:07,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,,"Kolaborasi dengan teman sekelas, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",ya,buat absen,tugasnya jangan susah2
23/05/2025 10:13:44,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,5.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan",Ya memberikan kesempatan yang setara,Ketakutan mahasiswa akan absensi yang habis,-
23/05/2025 18:14:04,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep","Kelompok yang haus akan ilmu pastinya akan diuntungkan dengan forum pembelajaran dimana bisa mengekspresikan ide dan berdiskusi serta melihat ide"" orang lain.",Faktor ingin tahu akan banyak hal dan pendapat orang lain,Topik yang dibawa harus menarik dan relevan dengan jaman sekarang ini dan mengandung permasalahan kritis.
24/05/2025 11:36:19,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Forum pembelajarannya bisa membuat semua mahasiswa terlibat,Teman-teman yang aktif,Mungkin bisa buat ada interaksi nya (ex : quiz dalam forum etc)
24/05/2025 13:17:33,B28 (Binusian 2028),Faculty of Engineering,Kemanggisan,Ya,3.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Diskusi dan debat tertulis, Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal","ya, semua mahasiswa dapat terlibat dalam forum pembelajaran.",penugasan atau penilaian,mungkin ditambahkan fitur seperti quizziz atau kahoot supaya pembelajaran daring menjadi lebih menarik.
25/05/2025 23:52:44,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Membaca materi mandiri, Menonton video penjelasan",iyaa,GSLC,lebih tidak formal
27/05/2025 14:08:04,B27 (Binusian 2027),Faculty of Engineering,Kemanggisan,Ya,5.0,5.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,4.0,,"Kolaborasi dengan teman sekelas, Umpan balik cepat dari dosen, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Diskusi dan debat tertulis, Membaca materi mandiri, Mengikuti kuis interaktif atau latihan soal",iya,absen,lebih interaktif
27/05/2025 14:09:41,B27 (Binusian 2027),School of Design,Kemanggisan,Ya,4.0,5.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,5.0,,"Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap, Forum diskusi yang aktif","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",-,-,-
27/05/2025 14:13:21,B27 (Binusian 2027),School of Design,Kemanggisan,Ya,4.0,4.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,,"Fleksibilitas waktu belajar, Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Diskusi dan debat tertulis, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",-,-,-
27/05/2025 14:19:43,B28 (Binusian 2028),School of Computer Science,Kemanggisan,Ya,3.0,4.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,,"Interaksi aktif dengan dosen, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal, Membuat mind map atau visualisasi konsep",Menurut saya ini memberikan kesempatan ke semua mahasiswa. Hal ini disebabkan karena semua org dapat mengutarakan ide dan pendapatnya secara percaya diri jika di forum dibanding zoom. Banyak mahasiswa yang mereka tidak ingin terlibat dikarenakan diskusi diadakan secara zoom ,"Rasa keingintahuan yang tinggi, ingin mendapat nilai yang bagus, lingkungan belajar yang mendorong saya untuk terlibat dan keinginan untuk mengembangkan problem solving dan critical thinking skill",Materi yg diambil bisa dikaitkan dengan hal - hal yang relevan dengan mereka / berkaitan dengan kegiatan sehari - hari. Dengan hal ini banyak mahasiswa yang merasa relate dan tertarik dalam mengutarakan pendapat mereka. Tidak hanya itu dosen juga dapat memulai diskusi dengan hook seperti pertanyaan mendasar yang relate / biasa dilakukan oleh mahasiswa lalu setelah itu baru membahas materi yang berhubungan
27/05/2025 14:37:20,B28 (Binusian 2028),School of Computer Science,Alam Sutera,Ya,3.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Ya, memberikan kesempatan yang setara",Tingkat pemahaman materi,-
27/05/2025 15:17:32,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,2.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,,"Fleksibilitas waktu belajar, Akses materi belajar yang jelas dan lengkap, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Tidak,Komunikasi,Interactive voice note
27/05/2025 15:17:49,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan",Iya,Bisa saling diskusi sama orang lain,"Buat dalam format video, kek misalkan zoom tapi dari aplikasi forum nya langsung"
27/05/2025 15:18:57,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Diskusi dan debat tertulis, Membaca materi mandiri, Menonton video penjelasan",Ya,Dapat berdiskusi ,Ya
27/05/2025 15:19:24,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,4.0,2.0,5.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan)","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",Setara,Keaktifan mahasiswa dan dosen,Membahas topik2 yang menarik dan relevan
27/05/2025 15:20:35,B28 (Binusian 2028),School of Information Systems,Kemanggisan,Ya,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain",Menonton video penjelasan,ya,Ketika ada diskusi dan kami para mahasiswa berkontribusi dalam pembelajaran itu,Diberikan quiz interaktif
27/05/2025 15:55:38,B27 (Binusian 2027),School of Information Systems,Kemanggisan,Ya,2.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,4.0,,"Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar, Umpan balik cepat dari dosen","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","menurut saya semua orang memiliki kesempatan yang sama, namun hanya sana ada orang orang yg merasa memiliki kesempatan untuk bermalas malasan sehingga beberapa orang yg aktif mendapatkan keuntungan lebih karena lebih mudah dinotis oleh dosen",dosen yang aktif dan mengajar dengan baik sangat berkontribusi terhadap efisiensi pembelajaran asinkron,dosen harus interaktif dan memberikan materi yang relevan agar mahasiswa dapat memperhatikan
27/05/2025 16:02:23,B27 (Binusian 2027),School of Computer Science,Bekasi,Ya,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas",Belajar sambil mendengarkan musik,"Membaca materi mandiri, Menonton video penjelasan",Iya,Ingin menjawab,Buat lebih menarik
27/05/2025 16:05:14,B27 (Binusian 2027),School of Accounting,Alam Sutera,Ya,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,,"Fleksibilitas waktu belajar, Forum diskusi yang aktif","Belajar sambil mendengarkan musik, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Iya, tidak ada kelompok yang mendapat keuntungan lebih",Apabila ada tugas,Dibuat menarik dan seru
27/05/2025 16:08:13,B28 (Binusian 2028),School of Accounting,Alam Sutera,Ya,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,,"Fleksibilitas waktu belajar, Lingkungan belajar yang tenang",Ruangan yang tenang tanpa gangguan,"Membaca materi mandiri, Menonton video penjelasan",Biasa saja,Saat gslc,Dinilai
27/05/2025 16:11:09,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,,"Interaksi aktif dengan dosen, Forum diskusi yang aktif",Ruang bersama dengan suasana belajar (misalnya perpustakaan),Diskusi dan debat tertulis,sangat bagus karena tidak ada yang diuntungkan dan semua bisa terljbat,untuk menyelsaikan tugas,lebih menarik jika menjawab forum mendapat poin
27/05/2025 17:04:23,B27 (Binusian 2027),Binus Business School Undergraduate Program,Alam Sutera,Ya,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,,Fleksibilitas waktu belajar,Belajar sambil mendengarkan musik,Menonton video penjelasan,"Iya, tidak",Tugas tugas gslc,Dibuat lebih menarik
27/05/2025 17:06:01,B27 (Binusian 2027),Binus Business School Undergraduate Program,Alam Sutera,Ya,3.0,1.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,"Fleksibilitas waktu belajar, Forum diskusi yang aktif, Lingkungan belajar yang tenang","Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik",Diskusi dan debat tertulis,"Yes, tidak ada",Forum yang menarik atau wajib,Forum lebih baik kritis
27/05/2025 18:57:45,B27 (Binusian 2027),Faculty of Digital Communication and Hotel & Tourism,Kemanggisan,Ya,4.0,5.0,2.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,,"Interaksi aktif dengan dosen, Umpan balik cepat dari dosen, Lingkungan belajar yang tenang","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di tempat dengan pencahayaan alami","Membaca materi mandiri, Menonton video penjelasan, Membuat mind map atau visualisasi konsep","Semua mahasiswa saya rasa memiliki kesempatan yang sama, dimana kita semua memiliki hak untuk beropini dan juga saling bertukar pikiran untuk melihat dari perspektif yang luas.",Faktor saling membutuhkan perspektif dari mahasiswa lain.,"Sejauh ini belum ada, saya merasa sudah cukup baik"
27/05/2025 22:16:25,B27 (Binusian 2027),School of Computer Science,Kemanggisan,Ya,5.0,5.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,,"Interaksi aktif dengan dosen, Kolaborasi dengan teman sekelas, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal",tidak ada,demi nilai,dengan games menarik
27/05/2025 22:41:18,B28 (Binusian 2028),Faculty of Humanities,Kemanggisan,Ya,4.0,3.0,5.0,2.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,1.0,3.0,1.0,4.0,4.0,,"Interaksi aktif dengan dosen, Akses materi belajar yang jelas dan lengkap, Lingkungan belajar yang tenang","Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain",Mengikuti kuis interaktif atau latihan soal,"Ya, saya merasa cukup baik karena semua dapat & harus terlibat agar terhitung absennya dan juga mengerti apa yang menjadi materi di sesi yang dipelajari.",Respon atau feedback dari dosen,Dibuat ada visual nya tidak hanya materi tulisan
27/05/2025 22:49:57,B27 (Binusian 2027),School of Accounting,Kemanggisan,Ya,2.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,5.0,,"Umpan balik cepat dari dosen, Akses materi belajar yang jelas dan lengkap, Forum diskusi yang aktif","Belajar sambil mendengarkan musik, Belajar di tempat dengan pencahayaan alami, Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","smwny rta2 sama, ",adanya materi tmbhan yg msk dlam ujian,"lbh interaktif dan mudah diakses, DAN DIPERMUDAH DALAM UPLOAD MELALUI FORUM. karna dibeberapa kasus forum susah dlm mengunggah media *duhh"
28/05/2025 00:36:38,B28 (Binusian 2028),School of Computer Science,Kemanggisan,Ya,4.0,3.0,5.0,3.0,2.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar, Umpan balik cepat dari dosen","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan)","Membaca materi mandiri, Menonton video penjelasan",Kurang,Gada,-
28/05/2025 09:47:37,B27 (Binusian 2027),Faculty of Engineering,Kemanggisan,Ya,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,,Fleksibilitas waktu belajar,Belajar sambil mendengarkan musik,Membaca materi mandiri,-,-,-
28/05/2025 16:31:58,B27 (Binusian 2027),School of Information Systems,Alam Sutera,Ya,3.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,,"Interaksi aktif dengan dosen, Fleksibilitas waktu belajar","Ruangan yang tenang tanpa gangguan, Belajar sambil mendengarkan musik","Membaca materi mandiri, Menonton video penjelasan",ya menurut saya memberikan kesempatan setara,nilai tugas,"respon time ditingkatkan, supaya diskusi berjalan dengan lancar di forum"
29/05/2025 12:46:03,B28 (Binusian 2028),School of Information Systems,Bekasi,Ya,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,,"Fleksibilitas waktu belajar, Umpan balik cepat dari dosen, Forum diskusi yang aktif","Ruangan yang tenang tanpa gangguan, Ruang bersama dengan suasana belajar (misalnya perpustakaan), Belajar di malam hari ketika tidak ada gangguan lain","Membaca materi mandiri, Menonton video penjelasan, Mengikuti kuis interaktif atau latihan soal","Forum asinkron memberi kesempatan setara, tapi mahasiswa yang aktif dan punya akses internet stabil cenderung lebih diuntungkan dalam diskusi.",Topik yang relevan dan tugas forum yang mendorong diskusi aktif sangat mempengaruhi tingkat partisipasi saya.,"Gunakan topik yang lebih aplikatif, beri umpan balik langsung dari dosen, dan tambahkan elemen visual seperti video atau infografis."
01/06/2025 12:51:58,B27 (Binusian 2027),School of Information Systems,Alam Sutera,Ya,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,2.0,3.0,,Forum diskusi yang aktif,Ruang bersama dengan suasana belajar (misalnya perpustakaan),Diskusi dan debat tertulis,-,-,-
01/06/2025 16:49:20,B27 (Binusian 2027),School of Computer Science,Alam Sutera,Ya,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,,Lingkungan belajar yang tenang,Belajar di malam hari ketika tidak ada gangguan lain,Membuat mind map atau visualisasi konsep,Oke,Lumayan penting,Perlu lebih m3narik
